user_id,date,event,revenue
608,2025-07-23,visit,
608,2025-01-21,visit,
608,2025-07-14,visit,
608,2025-07-14,add_to_cart,
608,2025-12-26,visit,
608,2025-12-26,add_to_cart,
609,2025-09-11,visit,
609,2025-04-28,visit,
609,2025-04-28,add_to_cart,
609,2025-04-28,purchase,41.77
609,2025-12-28,visit,
609,2025-12-11,visit,
609,2025-10-26,visit,
610,2025-08-11,visit,
610,2025-04-12,visit,
610,2025-08-25,visit,
610,2025-04-10,visit,
610,2025-04-10,add_to_cart,
610,2025-12-15,visit,
610,2025-10-25,visit,
610,2025-11-11,visit,
611,2025-03-22,visit,
611,2025-03-22,add_to_cart,
611,2025-08-02,visit,
611,2025-08-02,add_to_cart,
611,2025-08-02,purchase,74.5
611,2025-05-14,visit,
611,2025-09-14,visit,
611,2025-12-29,visit,
611,2025-02-17,visit,
612,2025-02-25,visit,
612,2025-02-25,add_to_cart,
612,2025-08-13,visit,
612,2025-08-13,add_to_cart,
612,2025-11-07,visit,
612,2025-11-07,add_to_cart,
613,2025-07-21,visit,
613,2025-07-21,add_to_cart,
613,2025-07-21,purchase,139.74
613,2025-11-27,visit,
613,2025-09-20,visit,
613,2025-05-28,visit,
613,2025-10-27,visit,
613,2025-10-27,add_to_cart,
613,2025-11-29,visit,
613,2025-11-09,visit,
614,2025-12-24,visit,
614,2025-12-15,visit,
614,2025-12-15,add_to_cart,
614,2025-12-15,purchase,296.73
614,2025-12-04,visit,
614,2025-01-02,visit,
614,2025-01-02,add_to_cart,
614,2025-12-30,visit,
614,2025-12-30,add_to_cart,
614,2025-12-30,purchase,101.73
614,2025-12-26,visit,
614,2025-12-26,add_to_cart,
614,2025-12-26,purchase,48.64
614,2025-10-06,visit,
615,2025-04-03,visit,
615,2025-04-03,add_to_cart,
615,2025-10-21,visit,
615,2025-09-06,visit,
615,2025-03-24,visit,
615,2025-03-24,add_to_cart,
615,2025-03-24,purchase,182.48
615,2025-11-28,visit,
616,2025-08-31,visit,
616,2025-08-31,add_to_cart,
616,2025-08-31,purchase,24.53
616,2025-09-10,visit,
616,2025-07-31,visit,
616,2025-01-21,visit,
616,2025-01-21,add_to_cart,
616,2025-01-21,purchase,11.99
616,2025-04-10,visit,
617,2025-11-14,visit,
617,2025-10-07,visit,
617,2025-10-07,add_to_cart,
617,2025-05-16,visit,
617,2025-05-16,add_to_cart,
617,2025-05-16,purchase,48.04
617,2025-01-21,visit,
617,2025-07-15,visit,
617,2025-01-16,visit,
617,2025-08-06,visit,
617,2025-08-06,add_to_cart,
617,2025-12-01,visit,
618,2025-10-17,visit,
618,2025-10-17,add_to_cart,
618,2025-10-17,purchase,54.18
618,2025-02-18,visit,
618,2025-01-28,visit,
618,2025-01-28,add_to_cart,
618,2025-06-25,visit,
619,2025-06-06,visit,
619,2025-10-06,visit,
619,2025-10-06,add_to_cart,
619,2025-11-01,visit,
619,2025-11-01,add_to_cart,
619,2025-11-01,purchase,10.01
619,2025-08-22,visit,
619,2025-07-06,visit,
619,2025-10-08,visit,
620,2025-05-17,visit,
620,2025-05-17,add_to_cart,
620,2025-05-17,purchase,57.04
620,2025-07-05,visit,
620,2025-01-09,visit,
620,2025-05-10,visit,
620,2025-10-17,visit,
620,2025-09-26,visit,
620,2025-01-23,visit,
620,2025-12-11,visit,
620,2025-11-26,visit,
620,2025-12-01,visit,
621,2025-04-16,visit,
621,2025-06-08,visit,
621,2025-06-26,visit,
621,2025-10-20,visit,
621,2025-10-20,add_to_cart,
621,2025-07-16,visit,
621,2025-02-12,visit,
622,2025-09-12,visit,
622,2025-08-02,visit,
623,2025-11-11,visit,
623,2025-11-11,add_to_cart,
623,2025-04-19,visit,
623,2025-02-28,visit,
623,2025-02-28,add_to_cart,
623,2025-05-26,visit,
623,2025-12-18,visit,
623,2025-10-15,visit,
623,2025-10-28,visit,
623,2025-10-28,add_to_cart,
623,2025-10-29,visit,
623,2025-11-15,visit,
623,2025-11-15,add_to_cart,
623,2025-11-15,purchase,77.72
623,2025-11-30,visit,
624,2025-06-12,visit,
624,2025-06-12,add_to_cart,
624,2025-06-12,purchase,23.3
624,2025-06-07,visit,
624,2025-06-07,add_to_cart,
624,2025-10-06,visit,
624,2025-10-06,add_to_cart,
624,2025-07-18,visit,
624,2025-07-18,add_to_cart,
624,2025-07-18,purchase,45.78
624,2025-06-29,visit,
624,2025-08-04,visit,
624,2025-08-04,add_to_cart,
624,2025-08-04,purchase,228.49
625,2025-08-30,visit,
625,2025-08-30,add_to_cart,
625,2025-07-07,visit,
625,2025-06-16,visit,
626,2025-08-14,visit,
626,2025-09-05,visit,
626,2025-09-05,add_to_cart,
626,2025-08-20,visit,
626,2025-11-21,visit,
626,2025-01-13,visit,
627,2025-05-20,visit,
627,2025-05-20,add_to_cart,
627,2025-05-20,purchase,102.22
627,2025-07-24,visit,
627,2025-02-01,visit,
627,2025-10-24,visit,
627,2025-10-24,add_to_cart,
627,2025-10-24,purchase,27.64
627,2025-12-26,visit,
627,2025-10-27,visit,
628,2025-08-29,visit,
628,2025-08-29,add_to_cart,
628,2025-08-29,purchase,30.48
628,2025-02-26,visit,
628,2025-04-22,visit,
628,2025-10-14,visit,
628,2025-11-03,visit,
629,2025-11-06,visit,
629,2025-11-06,add_to_cart,
629,2025-12-17,visit,
629,2025-12-17,add_to_cart,
629,2025-12-17,purchase,13.4
629,2025-11-17,visit,
629,2025-11-17,add_to_cart,
629,2025-11-17,purchase,64.89
629,2025-10-16,visit,
629,2025-10-16,add_to_cart,
630,2025-05-18,visit,
630,2025-05-18,add_to_cart,
630,2025-01-09,visit,
630,2025-05-24,visit,
630,2025-03-05,visit,
630,2025-03-05,add_to_cart,
630,2025-10-28,visit,
630,2025-10-31,visit,
630,2025-10-31,add_to_cart,
630,2025-12-20,visit,
631,2025-10-25,visit,
631,2025-10-25,add_to_cart,
631,2025-10-25,purchase,29.17
631,2025-12-18,visit,
631,2025-12-18,add_to_cart,
631,2025-12-18,purchase,96.68
631,2025-12-22,visit,
631,2025-12-08,visit,
632,2025-04-22,visit,
632,2025-07-04,visit,
632,2025-06-14,visit,
632,2025-11-26,visit,
632,2025-11-07,visit,
632,2025-11-07,add_to_cart,
632,2025-11-03,visit,
632,2025-12-30,visit,
632,2025-12-08,visit,
632,2025-12-08,add_to_cart,
632,2025-12-08,purchase,71.82
633,2025-08-09,visit,
633,2025-02-27,visit,
633,2025-05-08,visit,
633,2025-03-27,visit,
633,2025-07-24,visit,
634,2025-04-19,visit,
634,2025-04-19,add_to_cart,
634,2025-11-10,visit,
634,2025-11-10,add_to_cart,
634,2025-11-10,purchase,87.49
634,2025-08-31,visit,
635,2025-01-08,visit,
635,2025-01-08,add_to_cart,
635,2025-09-30,visit,
635,2025-09-30,add_to_cart,
635,2025-09-30,purchase,130.93
635,2025-12-13,visit,
635,2025-12-20,visit,
635,2025-01-03,visit,
635,2025-04-22,visit,
635,2025-04-22,add_to_cart,
635,2025-04-22,purchase,99.97
635,2025-08-09,visit,
636,2025-08-09,visit,
636,2025-08-20,visit,
636,2025-06-02,visit,
636,2025-06-02,add_to_cart,
636,2025-03-06,visit,
636,2025-06-22,visit,
637,2025-03-10,visit,
637,2025-05-06,visit,
637,2025-02-22,visit,
637,2025-11-03,visit,
637,2025-11-03,add_to_cart,
637,2025-11-03,purchase,19.11
637,2025-11-17,visit,
637,2025-10-28,visit,
638,2025-05-02,visit,
638,2025-01-25,visit,
638,2025-01-25,add_to_cart,
638,2025-04-13,visit,
638,2025-02-09,visit,
638,2025-03-30,visit,
638,2025-03-30,add_to_cart,
638,2025-03-18,visit,
638,2025-03-18,add_to_cart,
638,2025-03-18,purchase,66.23
638,2025-10-30,visit,
638,2025-10-30,add_to_cart,
639,2025-03-12,visit,
639,2025-03-21,visit,
639,2025-11-03,visit,
639,2025-11-03,add_to_cart,
639,2025-11-03,purchase,39.93
639,2025-05-06,visit,
639,2025-05-06,add_to_cart,
639,2025-05-06,purchase,63.96
639,2025-03-26,visit,
639,2025-04-30,visit,
639,2025-04-30,add_to_cart,
639,2025-06-02,visit,
639,2025-01-12,visit,
639,2025-11-20,visit,
639,2025-12-08,visit,
639,2025-11-04,visit,
640,2025-05-26,visit,
640,2025-08-22,visit,
640,2025-12-17,visit,
640,2025-12-17,add_to_cart,
640,2025-12-17,purchase,37.09
640,2025-10-31,visit,
640,2025-12-28,visit,
641,2025-02-16,visit,
641,2025-02-16,add_to_cart,
641,2025-03-18,visit,
641,2025-03-18,add_to_cart,
641,2025-04-10,visit,
641,2025-04-10,add_to_cart,
641,2025-04-10,purchase,94.53
641,2025-03-09,visit,
641,2025-03-31,visit,
641,2025-03-31,add_to_cart,
641,2025-03-31,purchase,54.87
641,2025-07-14,visit,
641,2025-10-23,visit,
642,2025-03-28,visit,
642,2025-07-23,visit,
642,2025-05-29,visit,
642,2025-05-09,visit,
642,2025-10-24,visit,
642,2025-10-24,add_to_cart,
642,2025-10-24,purchase,111.12
642,2025-11-30,visit,
643,2025-10-13,visit,
643,2025-04-12,visit,
643,2025-04-12,add_to_cart,
643,2025-04-12,purchase,76.32
643,2025-11-15,visit,
643,2025-11-15,add_to_cart,
643,2025-11-15,purchase,18.0
643,2025-11-02,visit,
643,2025-12-08,visit,
644,2025-11-14,visit,
644,2025-11-14,add_to_cart,
644,2025-12-24,visit,
645,2025-04-16,visit,
645,2025-04-16,add_to_cart,
645,2025-04-16,purchase,198.64
645,2025-03-14,visit,
645,2025-03-14,add_to_cart,
645,2025-03-14,purchase,10.08
645,2025-08-25,visit,
645,2025-08-25,add_to_cart,
645,2025-05-16,visit,
645,2025-05-16,add_to_cart,
645,2025-05-16,purchase,17.94
645,2025-10-05,visit,
645,2025-01-15,visit,
646,2025-02-19,visit,
646,2025-11-02,visit,
646,2025-04-26,visit,
646,2025-06-22,visit,
646,2025-03-29,visit,
646,2025-03-29,add_to_cart,
646,2025-03-29,purchase,65.39
646,2025-07-01,visit,
646,2025-06-30,visit,
646,2025-06-30,add_to_cart,
646,2025-06-30,purchase,144.98
646,2025-12-21,visit,
647,2025-03-06,visit,
647,2025-07-30,visit,
647,2025-07-30,add_to_cart,
647,2025-07-30,purchase,219.43
647,2025-08-18,visit,
647,2025-03-09,visit,
647,2025-03-09,add_to_cart,
647,2025-03-09,purchase,12.02
647,2025-02-15,visit,
647,2025-09-25,visit,
648,2025-03-19,visit,
649,2025-11-26,visit,
649,2025-12-09,visit,
649,2025-06-20,visit,
649,2025-06-20,add_to_cart,
649,2025-06-20,purchase,83.67
649,2025-10-26,visit,
649,2025-11-07,visit,
649,2025-11-07,add_to_cart,
649,2025-11-07,purchase,35.5
649,2025-11-30,visit,
649,2025-11-30,add_to_cart,
649,2025-11-30,purchase,47.17
650,2025-04-22,visit,
650,2025-04-10,visit,
650,2025-08-06,visit,
650,2025-09-28,visit,
650,2025-07-28,visit,
650,2025-07-25,visit,
650,2025-11-24,visit,
650,2025-12-19,visit,
650,2025-12-19,add_to_cart,
650,2025-12-19,purchase,77.37
650,2025-12-30,visit,
651,2025-07-27,visit,
651,2025-05-23,visit,
651,2025-05-23,add_to_cart,
651,2025-05-23,purchase,205.74
651,2025-10-14,visit,
651,2025-10-14,add_to_cart,
651,2025-10-14,purchase,65.77
651,2025-09-23,visit,
651,2025-09-28,visit,
651,2025-08-22,visit,
652,2025-07-03,visit,
652,2025-08-31,visit,
652,2025-08-31,add_to_cart,
652,2025-11-17,visit,
652,2025-11-17,add_to_cart,
652,2025-06-25,visit,
652,2025-06-25,add_to_cart,
652,2025-06-25,purchase,41.54
653,2025-02-24,visit,
653,2025-07-20,visit,
653,2025-01-15,visit,
653,2025-01-15,add_to_cart,
653,2025-11-05,visit,
653,2025-11-05,add_to_cart,
653,2025-11-05,purchase,43.62
653,2025-08-18,visit,
653,2025-08-18,add_to_cart,
653,2025-04-13,visit,
653,2025-10-03,visit,
654,2025-03-31,visit,
655,2025-10-26,visit,
655,2025-10-26,add_to_cart,
655,2025-10-26,purchase,33.35
655,2025-04-07,visit,
655,2025-10-28,visit,
655,2025-10-28,add_to_cart,
655,2025-10-28,purchase,73.24
655,2025-10-12,visit,
655,2025-10-12,add_to_cart,
655,2025-10-12,purchase,57.11
655,2025-11-20,visit,
656,2025-11-07,visit,
656,2025-11-13,visit,
657,2025-12-29,visit,
657,2025-12-29,add_to_cart,
657,2025-01-25,visit,
657,2025-07-03,visit,
657,2025-05-03,visit,
657,2025-06-12,visit,
657,2025-02-08,visit,
657,2025-07-14,visit,
658,2025-08-18,visit,
658,2025-10-14,visit,
658,2025-10-14,add_to_cart,
658,2025-08-27,visit,
658,2025-09-23,visit,
658,2025-11-06,visit,
658,2025-11-06,add_to_cart,
658,2025-05-23,visit,
659,2025-07-19,visit,
659,2025-07-19,add_to_cart,
659,2025-07-19,purchase,38.03
660,2025-08-15,visit,
660,2025-07-23,visit,
661,2025-11-22,visit,
661,2025-11-18,visit,
661,2025-07-18,visit,
661,2025-07-18,add_to_cart,
661,2025-05-02,visit,
662,2025-09-08,visit,
662,2025-08-07,visit,
662,2025-08-07,add_to_cart,
662,2025-06-03,visit,
662,2025-05-30,visit,
662,2025-09-25,visit,
662,2025-09-25,add_to_cart,
662,2025-09-25,purchase,186.13
662,2025-09-08,visit,
662,2025-10-26,visit,
663,2025-04-25,visit,
663,2025-04-25,add_to_cart,
663,2025-04-25,purchase,197.3
663,2025-09-08,visit,
663,2025-09-08,add_to_cart,
663,2025-03-12,visit,
663,2025-04-09,visit,
663,2025-04-09,add_to_cart,
663,2025-04-09,purchase,79.83
663,2025-10-14,visit,
663,2025-10-14,add_to_cart,
663,2025-10-14,purchase,248.43
664,2025-11-10,visit,
664,2025-11-10,add_to_cart,
664,2025-11-10,purchase,70.84
664,2025-02-26,visit,
664,2025-02-26,add_to_cart,
664,2025-02-26,purchase,301.35
664,2025-12-13,visit,
664,2025-10-31,visit,
664,2025-10-31,add_to_cart,
664,2025-10-31,purchase,41.71
665,2025-01-18,visit,
665,2025-09-24,visit,
665,2025-01-19,visit,
665,2025-01-19,add_to_cart,
665,2025-10-07,visit,
665,2025-10-07,add_to_cart,
665,2025-06-30,visit,
665,2025-06-13,visit,
665,2025-08-10,visit,
665,2025-06-25,visit,
665,2025-12-30,visit,
665,2025-10-01,visit,
665,2025-10-01,add_to_cart,
665,2025-11-24,visit,
666,2025-04-12,visit,
666,2025-07-26,visit,
666,2025-02-24,visit,
666,2025-02-24,add_to_cart,
666,2025-08-16,visit,
666,2025-08-16,add_to_cart,
666,2025-08-16,purchase,19.53
666,2025-10-18,visit,
666,2025-12-25,visit,
666,2025-12-25,add_to_cart,
666,2025-12-25,purchase,42.49
666,2025-12-04,visit,
666,2025-12-04,add_to_cart,
667,2025-12-07,visit,
667,2025-12-07,add_to_cart,
667,2025-12-07,purchase,74.1
667,2025-05-08,visit,
667,2025-11-06,visit,
667,2025-11-06,add_to_cart,
667,2025-11-06,purchase,138.1
667,2025-09-12,visit,
668,2025-06-09,visit,
668,2025-04-06,visit,
668,2025-04-06,add_to_cart,
668,2025-04-06,purchase,35.9
668,2025-03-07,visit,
668,2025-02-06,visit,
668,2025-02-06,add_to_cart,
668,2025-06-17,visit,
668,2025-06-17,add_to_cart,
668,2025-06-17,purchase,123.34
668,2025-12-10,visit,
668,2025-01-11,visit,
668,2025-12-25,visit,
668,2025-12-23,visit,
668,2025-12-10,visit,
668,2025-12-10,add_to_cart,
669,2025-10-18,visit,
669,2025-10-18,add_to_cart,
669,2025-02-21,visit,
669,2025-03-09,visit,
669,2025-07-28,visit,
669,2025-09-15,visit,
670,2025-06-20,visit,
670,2025-06-20,add_to_cart,
670,2025-01-28,visit,
670,2025-03-04,visit,
670,2025-02-10,visit,
670,2025-10-06,visit,
670,2025-11-14,visit,
671,2025-08-31,visit,
671,2025-08-31,add_to_cart,
671,2025-01-15,visit,
671,2025-06-23,visit,
671,2025-12-09,visit,
671,2025-08-08,visit,
671,2025-06-15,visit,
671,2025-11-23,visit,
671,2025-11-08,visit,
672,2025-04-15,visit,
672,2025-04-15,add_to_cart,
672,2025-01-31,visit,
672,2025-01-31,add_to_cart,
672,2025-01-31,purchase,64.4
672,2025-06-19,visit,
672,2025-06-19,add_to_cart,
672,2025-06-19,purchase,62.17
672,2025-12-02,visit,
672,2025-07-03,visit,
672,2025-02-01,visit,
673,2025-05-31,visit,
673,2025-09-25,visit,
673,2025-03-07,visit,
674,2025-11-15,visit,
674,2025-04-08,visit,
674,2025-04-08,add_to_cart,
675,2025-08-01,visit,
675,2025-06-06,visit,
675,2025-12-29,visit,
675,2025-12-29,add_to_cart,
675,2025-03-24,visit,
675,2025-08-22,visit,
675,2025-07-07,visit,
675,2025-06-11,visit,
675,2025-06-11,add_to_cart,
675,2025-05-23,visit,
676,2025-08-12,visit,
676,2025-08-12,add_to_cart,
676,2025-08-12,purchase,48.07
676,2025-10-25,visit,
676,2025-10-25,add_to_cart,
676,2025-10-25,purchase,30.78
677,2025-07-07,visit,
677,2025-12-20,visit,
677,2025-12-20,add_to_cart,
677,2025-09-18,visit,
677,2025-06-07,visit,
677,2025-04-22,visit,
677,2025-01-18,visit,
677,2025-10-25,visit,
677,2025-12-04,visit,
677,2025-10-07,visit,
677,2025-10-07,add_to_cart,
678,2025-06-26,visit,
678,2025-02-10,visit,
678,2025-02-10,add_to_cart,
678,2025-02-10,purchase,40.34
678,2025-11-27,visit,
678,2025-09-18,visit,
678,2025-05-30,visit,
678,2025-09-09,visit,
678,2025-06-30,visit,
679,2025-01-13,visit,
679,2025-09-24,visit,
679,2025-09-01,visit,
679,2025-12-02,visit,
679,2025-12-14,visit,
679,2025-12-14,add_to_cart,
680,2025-02-06,visit,
680,2025-02-06,add_to_cart,
680,2025-10-30,visit,
680,2025-05-22,visit,
680,2025-09-12,visit,
680,2025-09-12,add_to_cart,
680,2025-09-12,purchase,80.57
680,2025-04-11,visit,
681,2025-10-07,visit,
681,2025-08-12,visit,
681,2025-08-12,add_to_cart,
681,2025-03-04,visit,
681,2025-05-18,visit,
681,2025-09-19,visit,
681,2025-06-01,visit,
681,2025-08-22,visit,
681,2025-12-27,visit,
681,2025-12-27,add_to_cart,
681,2025-12-27,purchase,157.47
681,2025-10-06,visit,
682,2025-07-07,visit,
682,2025-08-27,visit,
682,2025-05-30,visit,
682,2025-05-30,add_to_cart,
682,2025-05-30,purchase,22.27
682,2025-10-01,visit,
682,2025-05-19,visit,
682,2025-04-27,visit,
682,2025-01-17,visit,
682,2025-01-17,add_to_cart,
682,2025-01-17,purchase,69.16
682,2025-08-20,visit,
683,2025-07-26,visit,
683,2025-11-17,visit,
683,2025-06-07,visit,
683,2025-06-07,add_to_cart,
683,2025-06-07,purchase,132.54
684,2025-02-28,visit,
685,2025-07-17,visit,
685,2025-01-07,visit,
685,2025-08-20,visit,
685,2025-08-20,add_to_cart,
685,2025-09-25,visit,
685,2025-11-04,visit,
685,2025-05-20,visit,
685,2025-05-20,add_to_cart,
685,2025-05-05,visit,
685,2025-12-16,visit,
685,2025-11-30,visit,
685,2025-12-11,visit,
686,2025-11-11,visit,
686,2025-12-18,visit,
686,2025-12-18,add_to_cart,
686,2025-11-23,visit,
687,2025-02-08,visit,
687,2025-04-17,visit,
687,2025-04-17,add_to_cart,
687,2025-09-02,visit,
687,2025-10-17,visit,
687,2025-10-17,add_to_cart,
687,2025-07-19,visit,
688,2025-03-21,visit,
688,2025-09-29,visit,
688,2025-05-30,visit,
688,2025-10-23,visit,
688,2025-11-30,visit,
689,2025-01-15,visit,
689,2025-08-06,visit,
689,2025-08-06,add_to_cart,
689,2025-01-20,visit,
689,2025-08-22,visit,
689,2025-12-22,visit,
689,2025-12-22,add_to_cart,
689,2025-10-28,visit,
689,2025-10-28,add_to_cart,
690,2025-11-10,visit,
690,2025-06-29,visit,
690,2025-10-22,visit,
690,2025-07-22,visit,
690,2025-07-22,add_to_cart,
690,2025-12-10,visit,
690,2025-07-25,visit,
690,2025-07-25,add_to_cart,
690,2025-07-25,purchase,131.27
690,2025-10-02,visit,
691,2025-05-13,visit,
691,2025-05-13,add_to_cart,
691,2025-05-13,purchase,38.77
691,2025-03-12,visit,
691,2025-03-12,add_to_cart,
691,2025-11-24,visit,
691,2025-03-15,visit,
691,2025-03-14,visit,
691,2025-03-10,visit,
691,2025-03-03,visit,
691,2025-03-03,add_to_cart,
691,2025-03-03,purchase,146.34
692,2025-06-11,visit,
692,2025-04-22,visit,
692,2025-04-22,add_to_cart,
693,2025-07-10,visit,
693,2025-09-07,visit,
693,2025-09-07,add_to_cart,
693,2025-11-24,visit,
693,2025-10-29,visit,
693,2025-10-29,add_to_cart,
693,2025-10-29,purchase,87.81
693,2025-04-04,visit,
693,2025-10-29,visit,
694,2025-10-22,visit,
694,2025-10-22,add_to_cart,
695,2025-10-01,visit,
695,2025-10-01,add_to_cart,
695,2025-10-01,purchase,146.77
695,2025-05-18,visit,
695,2025-02-13,visit,
695,2025-05-06,visit,
695,2025-03-05,visit,
695,2025-02-20,visit,
695,2025-02-20,add_to_cart,
696,2025-11-22,visit,
696,2025-11-22,add_to_cart,
696,2025-12-23,visit,
696,2025-12-23,add_to_cart,
696,2025-05-06,visit,
696,2025-05-06,add_to_cart,
696,2025-05-06,purchase,19.47
697,2025-05-21,visit,
697,2025-04-05,visit,
697,2025-04-05,add_to_cart,
697,2025-04-05,purchase,182.66
697,2025-08-05,visit,
697,2025-01-28,visit,
697,2025-01-17,visit,
697,2025-03-18,visit,
697,2025-06-14,visit,
698,2025-01-02,visit,
698,2025-12-08,visit,
698,2025-12-03,visit,
698,2025-12-03,add_to_cart,
699,2025-07-07,visit,
699,2025-10-06,visit,
699,2025-10-06,add_to_cart,
699,2025-01-21,visit,
699,2025-01-21,add_to_cart,
699,2025-01-21,purchase,5.09
699,2025-01-23,visit,
699,2025-01-31,visit,
700,2025-11-11,visit,
700,2025-11-11,add_to_cart,
700,2025-11-11,purchase,13.36
701,2025-03-27,visit,
701,2025-04-26,visit,
701,2025-04-26,add_to_cart,
701,2025-04-26,purchase,80.42
701,2025-12-09,visit,
701,2025-12-09,add_to_cart,
701,2025-06-16,visit,
701,2025-09-29,visit,
701,2025-11-29,visit,
702,2025-02-18,visit,
702,2025-02-18,add_to_cart,
702,2025-02-18,purchase,260.22
702,2025-03-14,visit,
702,2025-06-26,visit,
702,2025-11-05,visit,
702,2025-09-12,visit,
702,2025-09-12,add_to_cart,
703,2025-07-14,visit,
703,2025-07-14,add_to_cart,
703,2025-07-14,purchase,58.11
703,2025-07-03,visit,
703,2025-02-21,visit,
703,2025-02-21,add_to_cart,
703,2025-02-21,purchase,94.79
703,2025-01-16,visit,
703,2025-09-08,visit,
703,2025-02-17,visit,
703,2025-11-16,visit,
703,2025-11-23,visit,
703,2025-12-17,visit,
704,2025-07-28,visit,
704,2025-07-28,add_to_cart,
704,2025-06-25,visit,
704,2025-06-25,add_to_cart,
704,2025-06-25,purchase,70.68
704,2025-08-15,visit,
704,2025-08-15,add_to_cart,
704,2025-03-12,visit,
704,2025-03-12,add_to_cart,
704,2025-10-21,visit,
704,2025-10-21,add_to_cart,
704,2025-10-21,purchase,46.67
705,2025-01-20,visit,
705,2025-11-26,visit,
705,2025-04-30,visit,
705,2025-01-25,visit,
705,2025-01-25,add_to_cart,
705,2025-05-23,visit,
706,2025-11-23,visit,
706,2025-11-23,add_to_cart,
706,2025-05-07,visit,
706,2025-11-30,visit,
706,2025-12-18,visit,
706,2025-12-18,add_to_cart,
706,2025-12-18,purchase,66.71
707,2025-04-03,visit,
707,2025-11-12,visit,
707,2025-11-12,add_to_cart,
707,2025-11-12,purchase,83.81
707,2025-11-17,visit,
707,2025-10-30,visit,
708,2025-12-06,visit,
708,2025-03-12,visit,
708,2025-10-12,visit,
708,2025-10-12,add_to_cart,
708,2025-04-07,visit,
708,2025-11-16,visit,
708,2025-11-16,add_to_cart,
708,2025-12-30,visit,
709,2025-01-08,visit,
709,2025-01-08,add_to_cart,
709,2025-07-21,visit,
709,2025-03-16,visit,
709,2025-03-16,add_to_cart,
709,2025-05-22,visit,
709,2025-05-22,add_to_cart,
709,2025-07-14,visit,
710,2025-11-05,visit,
710,2025-06-05,visit,
710,2025-06-05,add_to_cart,
710,2025-06-05,purchase,22.76
710,2025-03-05,visit,
710,2025-03-05,add_to_cart,
710,2025-03-05,purchase,51.22
710,2025-07-05,visit,
710,2025-06-13,visit,
710,2025-06-13,add_to_cart,
710,2025-06-13,purchase,33.47
711,2025-03-26,visit,
711,2025-04-21,visit,
711,2025-03-24,visit,
711,2025-03-19,visit,
711,2025-03-19,add_to_cart,
711,2025-09-28,visit,
711,2025-06-18,visit,
711,2025-06-18,add_to_cart,
711,2025-03-08,visit,
711,2025-03-08,add_to_cart,
711,2025-03-08,purchase,16.87
711,2025-03-05,visit,
711,2025-03-05,add_to_cart,
712,2025-01-13,visit,
712,2025-08-27,visit,
712,2025-03-27,visit,
712,2025-11-15,visit,
713,2025-03-17,visit,
713,2025-03-17,add_to_cart,
713,2025-03-17,purchase,53.08
713,2025-06-01,visit,
713,2025-08-13,visit,
713,2025-05-11,visit,
713,2025-10-26,visit,
713,2025-10-26,add_to_cart,
713,2025-09-02,visit,
713,2025-10-18,visit,
713,2025-10-18,add_to_cart,
713,2025-10-28,visit,
713,2025-10-16,visit,
713,2025-12-01,visit,
713,2025-12-01,add_to_cart,
713,2025-12-01,purchase,77.21
714,2025-02-02,visit,
715,2025-05-23,visit,
715,2025-12-19,visit,
715,2025-03-16,visit,
715,2025-06-10,visit,
715,2025-08-27,visit,
715,2025-04-08,visit,
715,2025-11-11,visit,
716,2025-01-10,visit,
716,2025-01-10,add_to_cart,
716,2025-05-19,visit,
716,2025-05-19,add_to_cart,
716,2025-04-13,visit,
716,2025-04-12,visit,
716,2025-06-10,visit,
716,2025-10-02,visit,
716,2025-05-19,visit,
716,2025-11-13,visit,
716,2025-11-13,add_to_cart,
716,2025-10-01,visit,
716,2025-11-12,visit,
717,2025-12-22,visit,
717,2025-01-21,visit,
717,2025-01-21,add_to_cart,
717,2025-09-21,visit,
717,2025-04-17,visit,
717,2025-07-18,visit,
717,2025-07-18,add_to_cart,
717,2025-07-18,purchase,15.14
717,2025-01-01,visit,
717,2025-01-01,add_to_cart,
717,2025-01-01,purchase,19.22
717,2025-12-10,visit,
717,2025-12-12,visit,
717,2025-12-12,add_to_cart,
717,2025-12-07,visit,
718,2025-08-12,visit,
718,2025-05-18,visit,
718,2025-02-05,visit,
718,2025-02-05,add_to_cart,
718,2025-08-21,visit,
718,2025-09-12,visit,
719,2025-12-16,visit,
719,2025-12-16,add_to_cart,
719,2025-12-16,purchase,71.71
719,2025-06-25,visit,
719,2025-06-25,add_to_cart,
719,2025-06-25,purchase,260.74
719,2025-02-04,visit,
719,2025-02-04,add_to_cart,
719,2025-08-01,visit,
720,2025-05-13,visit,
720,2025-09-13,visit,
720,2025-09-13,add_to_cart,
720,2025-10-28,visit,
720,2025-10-28,add_to_cart,
720,2025-05-21,visit,
720,2025-05-21,add_to_cart,
720,2025-11-16,visit,
720,2025-04-23,visit,
720,2025-04-23,add_to_cart,
720,2025-07-28,visit,
720,2025-03-27,visit,
721,2025-09-22,visit,
721,2025-11-29,visit,
721,2025-07-22,visit,
721,2025-09-13,visit,
721,2025-09-13,add_to_cart,
721,2025-12-28,visit,
722,2025-06-09,visit,
722,2025-06-09,add_to_cart,
722,2025-08-14,visit,
722,2025-08-14,add_to_cart,
722,2025-03-18,visit,
722,2025-04-21,visit,
722,2025-04-21,add_to_cart,
722,2025-04-21,purchase,153.59
722,2025-09-15,visit,
722,2025-12-30,visit,
722,2025-12-30,add_to_cart,
722,2025-10-31,visit,
722,2025-07-03,visit,
